user_id,ga_session_id,country,device,type,item_id,date
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,1233,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:16:58
27861,158,US,mobile,add_to_cart,1128,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:17:05
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,1057,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:17:18
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,1057,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:17:30
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:17:30
20581,6180,US,mobile,begin_checkout,281,2020-12-17 09:17:31
20581,6180,US,mobile,begin_checkout,122,2020-12-17 09:17:31
20581,6180,US,mobile,begin_checkout,69,2020-12-17 09:17:31
20581,6180,US,mobile,begin_checkout,281,2020-12-17 09:17:31
20581,6180,US,mobile,begin_checkout,69,2020-12-17 09:17:31
20581,6180,US,mobile,begin_checkout,122,2020-12-17 09:17:31
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,1045,2020-12-17 09:17:39
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,1043,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:17:45
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:17:45
20581,6180,US,mobile,begin_checkout,281,2020-12-17 09:17:51
20581,6180,US,mobile,begin_checkout,69,2020-12-17 09:17:51
20581,6180,US,mobile,begin_checkout,122,2020-12-17 09:17:51
20581,6180,US,mobile,begin_checkout,122,2020-12-17 09:17:51
20581,6180,US,mobile,begin_checkout,69,2020-12-17 09:17:51
20581,6180,US,mobile,begin_checkout,281,2020-12-17 09:17:51
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,860,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:18:16
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,860,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:18:25
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,956,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:18:34
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,956,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:18:40
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,1090,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:18:47
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,1126,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:18:56
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,1107,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:19:02
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,1107,2020-12-17 09:19:52
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,1107,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:19:58
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,1107,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:20:09
27861,158,US,mobile,add_to_cart,1107,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,980,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,977,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,978,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,915,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,919,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,973,2020-12-17 09:20:17
27861,158,US,mobile,add_to_cart,981,2020-12-17 09:20:17
16984,2546,JP,desktop,add_to_cart,955,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,953,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,958,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,1006,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,1304,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,962,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,960,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,961,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,963,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,862,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,959,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,957,2020-12-17 09:24:56
16984,2546,JP,desktop,add_to_cart,963,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,959,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,962,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,862,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,953,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,961,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,1003,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,1304,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,955,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,960,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,957,2020-12-17 09:25:06
16984,2546,JP,desktop,add_to_cart,958,2020-12-17 09:25:06
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1111,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1067,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1087,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1127,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1066,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1132,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,1130,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:25:10
27861,158,US,mobile,add_to_cart,982,2020-12-17 09:25:10
16984,2546,JP,desktop,add_to_cart,983,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,957,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,961,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,963,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,862,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,959,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,1304,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,962,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,960,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,955,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,953,2020-12-17 09:25:16
16984,2546,JP,desktop,add_to_cart,958,2020-12-17 09:25:16
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1111,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1130,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1132,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1066,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,982,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1127,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1087,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,1067,2020-12-17 09:25:19
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,1066,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,979,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,1067,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,1127,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,1111,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,982,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,1130,2020-12-17 09:25:24
27861,158,US,mobile,add_to_cart,1132,2020-12-17 09:25:24
16984,2546,JP,desktop,add_to_cart,955,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,1304,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,953,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,961,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,862,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,121,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,959,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,962,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,963,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,957,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,958,2020-12-17 09:25:27
16984,2546,JP,desktop,add_to_cart,960,2020-12-17 09:25:27
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,1132,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,1066,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,979,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,1127,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,1067,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,1111,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,982,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:25:29
27861,158,US,mobile,add_to_cart,1130,2020-12-17 09:25:29
16984,2546,JP,desktop,add_to_cart,959,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,862,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,960,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,957,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,958,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,963,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,955,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,953,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,961,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,1304,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,325,2020-12-17 09:25:34
16984,2546,JP,desktop,add_to_cart,962,2020-12-17 09:25:34
27861,158,US,mobile,add_to_cart,982,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,972,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1127,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1132,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1066,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,976,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1315,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1130,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1067,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,974,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,975,2020-12-17 09:25:38
27861,158,US,mobile,add_to_cart,1111,2020-12-17 09:25:38
16984,2546,JP,desktop,add_to_cart,972,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,980,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,977,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,919,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,974,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,915,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,973,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,975,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,886,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,978,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,976,2020-12-17 09:33:27
16984,2546,JP,desktop,add_to_cart,981,2020-12-17 09:33:27
31475,16571,US,mobile,begin_checkout,513,2020-12-17 09:35:13
31475,16571,US,mobile,begin_checkout,513,2020-12-17 09:35:13
16984,2546,JP,desktop,begin_checkout,295,2020-12-17 09:35:18
16984,2546,JP,desktop,begin_checkout,121,2020-12-17 09:35:18
16984,2546,JP,desktop,begin_checkout,121,2020-12-17 09:35:18
16984,2546,JP,desktop,begin_checkout,295,2020-12-17 09:35:18
16984,2546,JP,desktop,purchase,295,2020-12-17 09:36:50
16984,2546,JP,desktop,purchase,121,2020-12-17 09:36:50
31475,16571,US,mobile,purchase,513,2020-12-17 09:37:16
27861,158,US,mobile,begin_checkout,337,2020-12-17 09:40:24
27861,158,US,mobile,begin_checkout,337,2020-12-17 09:40:24
27861,158,US,mobile,begin_checkout,337,2020-12-17 09:41:45
27861,158,US,mobile,begin_checkout,337,2020-12-17 09:41:45
27861,158,US,mobile,purchase,337,2020-12-17 09:43:07
23359,1968,MX,desktop,add_to_cart,1136,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,974,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,976,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,977,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,915,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,980,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,972,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,978,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,981,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,919,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,975,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,973,2020-12-17 10:02:02
23359,1968,MX,desktop,add_to_cart,980,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,1136,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,973,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,919,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,974,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,972,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,915,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,975,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,977,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,976,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,978,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,981,2020-12-17 10:02:09
23359,1968,MX,desktop,add_to_cart,973,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,915,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,976,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,1136,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,978,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,974,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,977,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,972,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,980,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,919,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,981,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,975,2020-12-17 10:02:16
23359,1968,MX,desktop,add_to_cart,980,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,919,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,974,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,975,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,977,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,973,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,976,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,915,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,972,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,978,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,1052,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,981,2020-12-17 10:02:27
23359,1968,MX,desktop,add_to_cart,981,2020-12-17 10:03:03
23359,1968,MX,desktop,add_to_cart,975,2020-12-17 10:03:03
23359,1968,MX,desktop,add_to_cart,973,2020-12-17 10:03:03
23359,1968,MX,desktop,add_to_cart,972,2020-12-17 10:03:03
23359,1968,MX,desktop,add_to_cart,978,2020-12-17 10:03:03
23359,1968,MX,desktop,add_to_cart,974,2020-12-17 10:03:03
